Timestamp,Date,Symbol,Open,High,Low,Close,Volume_(BTC)
1.60E+12,2020-09-25 11:00,BTCUSD,10592.82,10650.77,10575.04,10638.34,23.2517586
1.60E+12,2020-09-25 10:00,BTCUSD,10595.24,10622.72,10591.14,10592.82,9.742921286
1.60E+12,2020-09-25 9:00,BTCUSD,10608.23,10650.53,10562.17,10595.24,43.79430994
1.60E+12,2020-09-25 8:00,BTCUSD,10698.88,10698.88,10584.41,10608.23,70.76368465
1.60E+12,2020-09-25 7:00,BTCUSD,10685,10712.31,10671.73,10698.88,103.6414284
1.60E+12,2020-09-25 6:00,BTCUSD,10643.79,10685,10620.44,10685,23.68285688
1.60E+12,2020-09-25 5:00,BTCUSD,10675.75,10681.86,10643.79,10643.79,3.821083738
1.60E+12,2020-09-25 4:00,BTCUSD,10671.04,10697.11,10666.8,10675.75,35.56005321
1.60E+12,2020-09-25 3:00,BTCUSD,10716.94,10726.86,10670.51,10671.04,41.51681688
1.60E+12,2020-09-25 2:00,BTCUSD,10691.98,10725.26,10687.4,10716.94,99.32796344
1.60E+12,2020-09-25 1:00,BTCUSD,10775.71,10775.71,10687.3,10691.98,32.67996015
1.60E+12,2020-09-25 0:00,BTCUSD,10775.71,10775.71,10775.71,10775.71,0
1.60E+12,2020-09-24 23:00,BTCUSD,10769.42,10775.71,10769.42,10775.71,0.00157862
1.60E+12,2020-09-24 22:00,BTCUSD,10653.52,10792.33,10640.43,10769.42,100.4005279
1.60E+12,2020-09-24 21:00,BTCUSD,10635.42,10674.5,10624.85,10653.52,77.70497638
1.60E+12,2020-09-24 20:00,BTCUSD,10658.02,10671.6,10630.42,10635.42,68.94271013
1.60E+12,2020-09-24 19:00,BTCUSD,10610.14,10669.63,10591.5,10658.02,139.2900526
1.60E+12,2020-09-24 18:00,BTCUSD,10672.46,10690.67,10604.9,10610.14,81.83328577
1.60E+12,2020-09-24 17:00,BTCUSD,10675.29,10719.4,10654.83,10672.46,134.3330333
1.60E+12,2020-09-24 16:00,BTCUSD,10550.64,10737.68,10550.64,10675.29,176.1601533
1.60E+12,2020-09-24 15:00,BTCUSD,10409.48,10555.92,10392.97,10550.64,96.15990377
1.60E+12,2020-09-24 14:00,BTCUSD,10373.52,10421.71,10365.67,10409.48,114.1863587
1.60E+12,2020-09-24 13:00,BTCUSD,10378.07,10401.39,10329.56,10373.52,146.0068424
1.60E+12,2020-09-24 12:00,BTCUSD,10411.72,10428.46,10363.98,10378.07,82.00280798
1.60E+12,2020-09-24 11:00,BTCUSD,10381.34,10444.38,10373.7,10411.72,69.30360837
1.60E+12,2020-09-24 10:00,BTCUSD,10331.31,10381.34,10325.99,10381.34,15.36612046
1.60E+12,2020-09-24 9:00,BTCUSD,10319.32,10339.43,10290.81,10331.31,10.27934899
1.60E+12,2020-09-24 8:00,BTCUSD,10342.93,10362.63,10318.23,10319.32,534.6320539
1.60E+12,2020-09-24 7:00,BTCUSD,10287.6,10350,10287.6,10342.93,30.05783253
1.60E+12,2020-09-24 6:00,BTCUSD,10287.99,10319.18,10280,10287.6,39.80480657
1.60E+12,2020-09-24 5:00,BTCUSD,10282.82,10298.22,10272.26,10287.99,26.71819268
1.60E+12,2020-09-24 4:00,BTCUSD,10302.43,10318.5,10277.8,10282.82,19.93297664
1.60E+12,2020-09-24 3:00,BTCUSD,10291.24,10324.96,10291.24,10302.43,15.18341567
1.60E+12,2020-09-24 2:00,BTCUSD,10287.51,10339.57,10280.39,10291.24,18.9514964
1.60E+12,2020-09-24 1:00,BTCUSD,10295.85,10312.26,10280.9,10287.51,45.43346454
1.60E+12,2020-09-24 0:00,BTCUSD,10238.87,10300,10195,10295.85,53.55655815
1.60E+12,2020-09-23 23:00,BTCUSD,10262.85,10269.44,10211.11,10238.87,25.43755359
1.60E+12,2020-09-23 22:00,BTCUSD,10260.4,10299.84,10245.95,10262.85,66.9212789
1.60E+12,2020-09-23 21:00,BTCUSD,10226.16,10285.14,10215.29,10260.4,81.84516632
1.60E+12,2020-09-23 20:00,BTCUSD,10291.94,10325.05,10139,10226.16,292.9106694
1.60E+12,2020-09-23 19:00,BTCUSD,10404.7,10410,10256.55,10291.94,482.6996058
1.60E+12,2020-09-23 18:00,BTCUSD,10461.21,10461.21,10404.7,10404.7,105.0650058
1.60E+12,2020-09-23 17:00,BTCUSD,10486.83,10487.75,10457.05,10461.21,65.56870125
1.60E+12,2020-09-23 16:00,BTCUSD,10457.58,10499.26,10455.08,10486.83,64.30810085
1.60E+12,2020-09-23 15:00,BTCUSD,10479.43,10493.24,10452.33,10457.58,55.7027456
1.60E+12,2020-09-23 14:00,BTCUSD,10508.24,10508.25,10465.95,10479.43,84.3391296
1.60E+12,2020-09-23 13:00,BTCUSD,10514.69,10542.9,10500.95,10508.24,68.04059053
1.60E+12,2020-09-23 12:00,BTCUSD,10476.5,10517.7,10468.27,10514.69,66.0332789
1.60E+12,2020-09-23 11:00,BTCUSD,10487.95,10494.62,10476.5,10476.5,18.92548756
1.60E+12,2020-09-23 10:00,BTCUSD,10482.53,10493.85,10468.68,10487.95,16.45872764
1.60E+12,2020-09-23 9:00,BTCUSD,10460.45,10486.26,10452.87,10482.53,32.06768035
1.60E+12,2020-09-23 8:00,BTCUSD,10436.73,10460.48,10414.81,10460.45,18.02334707
1.60E+12,2020-09-23 7:00,BTCUSD,10438.39,10442.66,10389.47,10436.73,30.20523592
1.60E+12,2020-09-23 6:00,BTCUSD,10479.75,10481.45,10407.39,10438.39,62.33952523
1.60E+12,2020-09-23 5:00,BTCUSD,10465.31,10494.97,10455.35,10479.75,18.37408946
1.60E+12,2020-09-23 4:00,BTCUSD,10484.6,10490.4,10455.64,10465.31,14.4468201
1.60E+12,2020-09-23 3:00,BTCUSD,10521.23,10524.97,10481.3,10484.6,30.36674495
1.60E+12,2020-09-23 2:00,BTCUSD,10520.67,10534.29,10513,10521.23,13.08361247
1.60E+12,2020-09-23 1:00,BTCUSD,10524.48,10533.77,10511.21,10520.67,17.01087366
1.60E+12,2020-09-23 0:00,BTCUSD,10542.58,10544.8,10511.21,10524.48,59.53941013
1.60E+12,2020-09-22 23:00,BTCUSD,10518.85,10542.58,10505.26,10542.58,36.76471802
1.60E+12,2020-09-22 22:00,BTCUSD,10560.43,10565.11,10508.1,10518.85,135.1911189
1.60E+12,2020-09-22 21:00,BTCUSD,10518.59,10582.64,10458.72,10560.43,79.67501506
1.60E+12,2020-09-22 20:00,BTCUSD,10496.9,10522.93,10487.01,10518.59,76.54194051
1.60E+12,2020-09-22 19:00,BTCUSD,10497.85,10500,10472.81,10496.9,86.78644354
1.60E+12,2020-09-22 18:00,BTCUSD,10495.8,10511.24,10487.92,10497.85,52.94923855
1.60E+12,2020-09-22 17:00,BTCUSD,10457.5,10495.8,10447.32,10495.8,54.13099097
1.60E+12,2020-09-22 16:00,BTCUSD,10454.16,10496.49,10453.81,10457.5,45.19125433
1.60E+12,2020-09-22 15:00,BTCUSD,10449.99,10475.83,10428.6,10454.16,44.46662713
1.60E+12,2020-09-22 14:00,BTCUSD,10475.86,10514.64,10447.8,10449.99,49.32728577
1.60E+12,2020-09-22 13:00,BTCUSD,10493.43,10526.92,10466.54,10475.86,62.44200094
1.60E+12,2020-09-22 12:00,BTCUSD,10454.5,10501.71,10428.9,10493.43,27.558722
1.60E+12,2020-09-22 11:00,BTCUSD,10466.56,10504.95,10448.31,10454.5,14.88304204
1.60E+12,2020-09-22 10:00,BTCUSD,10456.36,10483.96,10433.77,10466.56,34.12490287
1.60E+12,2020-09-22 9:00,BTCUSD,10456.07,10475.75,10443.51,10456.36,16.07211233
1.60E+12,2020-09-22 8:00,BTCUSD,10379.12,10479.6,10379.12,10456.07,34.37122338
1.60E+12,2020-09-22 7:00,BTCUSD,10421.29,10444.99,10367.77,10379.12,26.06629288
1.60E+12,2020-09-22 6:00,BTCUSD,10466.11,10504.85,10410.89,10421.29,29.17515673
1.60E+12,2020-09-22 5:00,BTCUSD,10467.56,10475.14,10441.2,10466.11,16.9448451
1.60E+12,2020-09-22 4:00,BTCUSD,10459.33,10486.92,10451.03,10467.56,71.4850264
1.60E+12,2020-09-22 3:00,BTCUSD,10470.99,10484.57,10440.98,10459.33,59.06370647
1.60E+12,2020-09-22 2:00,BTCUSD,10445.39,10470.99,10436.49,10470.99,18.71180916
1.60E+12,2020-09-22 1:00,BTCUSD,10468.43,10477.63,10402.1,10445.39,27.60133192
1.60E+12,2020-09-22 0:00,BTCUSD,10420.69,10497.69,10360.21,10468.43,92.57316292
1.60E+12,2020-09-21 23:00,BTCUSD,10488.43,10513.54,10420.01,10420.69,85.64656722
1.60E+12,2020-09-21 22:00,BTCUSD,10512.89,10540.07,10467.79,10488.43,42.32459843
1.60E+12,2020-09-21 21:00,BTCUSD,10484.78,10540.2,10466.43,10512.89,85.30874282
1.60E+12,2020-09-21 20:00,BTCUSD,10496.91,10536.98,10475.21,10484.78,103.745057
1.60E+12,2020-09-21 19:00,BTCUSD,10439.99,10500.31,10436.7,10496.91,91.02257526
1.60E+12,2020-09-21 18:00,BTCUSD,10397.15,10439.99,10378.1,10439.99,66.52695268
1.60E+12,2020-09-21 17:00,BTCUSD,10380.01,10429.4,10363.29,10397.15,75.29074614
1.60E+12,2020-09-21 16:00,BTCUSD,10422.95,10432.59,10339.48,10380.01,284.3170898
1.60E+12,2020-09-21 15:00,BTCUSD,10412.3,10450.21,10350,10422.95,148.6772615
1.60E+12,2020-09-21 14:00,BTCUSD,10592.42,10603.01,10290.08,10412.3,340.8363575
1.60E+12,2020-09-21 13:00,BTCUSD,10566.74,10636.85,10552.74,10592.42,93.01821098
1.60E+12,2020-09-21 12:00,BTCUSD,10632.43,10635.92,10503.86,10566.74,108.2325975
1.60E+12,2020-09-21 11:00,BTCUSD,10658.05,10686.47,10577,10632.43,36.63119775
1.60E+12,2020-09-21 10:00,BTCUSD,10707.68,10722.86,10640.54,10658.05,54.6113365
1.60E+12,2020-09-21 9:00,BTCUSD,10857.11,10863.9,10686.34,10707.68,71.17282462
1.60E+12,2020-09-21 8:00,BTCUSD,10907.13,10916.97,10813.42,10857.11,42.08030625
1.60E+12,2020-09-21 7:00,BTCUSD,10950,10959.56,10900,10907.13,26.65937356
1.60E+12,2020-09-21 6:00,BTCUSD,10958.93,10981.16,10943.99,10950,3.73672903
1.60E+12,2020-09-21 5:00,BTCUSD,10965.61,10967.19,10943.71,10958.93,12.00156389
1.60E+12,2020-09-21 4:00,BTCUSD,10966.22,10997.85,10961.66,10965.61,54.91736975
1.60E+12,2020-09-21 3:00,BTCUSD,10947.2,10966.22,10926.11,10966.22,19.06039117
1.60E+12,2020-09-21 2:00,BTCUSD,10951.01,10971.62,10946.8,10947.2,10.30458285
1.60E+12,2020-09-21 1:00,BTCUSD,10963.72,10983.05,10947.06,10951.01,11.19675352
1.60E+12,2020-09-21 0:00,BTCUSD,10921.55,10976.98,10902.58,10963.72,21.07447592
1.60E+12,2020-09-20 23:00,BTCUSD,10876.23,10940.02,10876.22,10921.55,31.82254472
1.60E+12,2020-09-20 22:00,BTCUSD,10878.62,10883.37,10837.01,10876.23,10.34763056
1.60E+12,2020-09-20 21:00,BTCUSD,10854.9,10898.53,10825.03,10878.62,11.19079815
1.60E+12,2020-09-20 20:00,BTCUSD,10875.49,10880.33,10847.54,10854.9,12.89476927
1.60E+12,2020-09-20 19:00,BTCUSD,10895.54,10905.14,10857.71,10875.49,17.12853301
1.60E+12,2020-09-20 18:00,BTCUSD,10904.21,10907.06,10866.51,10895.54,16.50433862
1.60E+12,2020-09-20 17:00,BTCUSD,10856.88,10905.39,10855,10904.21,32.71556189
1.60E+12,2020-09-20 16:00,BTCUSD,10845,10856.88,10769.66,10856.88,122.9086241
1.60E+12,2020-09-20 15:00,BTCUSD,10839.09,10880.12,10831.7,10845,97.56442337
1.60E+12,2020-09-20 14:00,BTCUSD,10867.28,10870.43,10837.72,10839.09,10.74240098
1.60E+12,2020-09-20 13:00,BTCUSD,10853.48,10872.03,10790,10867.28,28.6271261
1.60E+12,2020-09-20 12:00,BTCUSD,10953.37,10957.39,10837.15,10853.48,84.46289228
1.60E+12,2020-09-20 11:00,BTCUSD,10986.84,10986.84,10953.11,10953.37,6.68940247
1.60E+12,2020-09-20 10:00,BTCUSD,10964.21,10986.84,10945.47,10986.84,4.65468251
1.60E+12,2020-09-20 9:00,BTCUSD,10962.61,10965.97,10929.59,10964.21,10.40816227
1.60E+12,2020-09-20 8:00,BTCUSD,10960.86,10984.24,10949.16,10962.61,5.2129771
1.60E+12,2020-09-20 7:00,BTCUSD,10971.45,10996.68,10953.8,10960.86,10.84719366
1.60E+12,2020-09-20 6:00,BTCUSD,10957.75,10974.37,10945.31,10971.45,10.65236498
1.60E+12,2020-09-20 5:00,BTCUSD,10973.72,10973.72,10949.63,10957.75,3.095489567
1.60E+12,2020-09-20 4:00,BTCUSD,10947.97,10978.46,10939.46,10973.72,9.64762554
1.60E+12,2020-09-20 3:00,BTCUSD,10920.78,10958.82,10902.39,10947.97,30.54075698
1.60E+12,2020-09-20 2:00,BTCUSD,10942.25,10971.75,10920.71,10920.78,15.41275068
1.60E+12,2020-09-20 1:00,BTCUSD,11067.09,11067.09,10926,10942.25,61.92364363
1.60E+12,2020-09-20 0:00,BTCUSD,11087.11,11087.12,11050.55,11067.09,18.00297638
1.60E+12,2020-09-19 23:00,BTCUSD,11074.55,11091.61,11038.54,11087.11,17.75293174
1.60E+12,2020-09-19 22:00,BTCUSD,11055.15,11075.34,11033.55,11074.55,25.80255997
1.60E+12,2020-09-19 21:00,BTCUSD,11093.1,11095.64,11032.82,11055.15,62.14647954
1.60E+12,2020-09-19 20:00,BTCUSD,11057.56,11094.6,11045.42,11093.1,25.178835
1.60E+12,2020-09-19 19:00,BTCUSD,11053.82,11075.99,11033.62,11057.56,19.82619539
1.60E+12,2020-09-19 18:00,BTCUSD,11070.27,11072.31,11014.02,11053.82,40.87254419
1.60E+12,2020-09-19 17:00,BTCUSD,11064.97,11100,11064.97,11070.27,29.48309823
1.60E+12,2020-09-19 16:00,BTCUSD,11094.54,11125.2,11058.52,11064.97,61.64751518
1.60E+12,2020-09-19 15:00,BTCUSD,11076.36,11100,11058.53,11094.54,18.32231904
1.60E+12,2020-09-19 14:00,BTCUSD,11115.31,11115.31,11062.37,11076.36,34.69188739
1.60E+12,2020-09-19 13:00,BTCUSD,11100,11132,11082,11115.31,47.53962472
1.60E+12,2020-09-19 12:00,BTCUSD,11141.27,11182,11063.1,11100,55.9779454
1.60E+12,2020-09-19 11:00,BTCUSD,10991,11145,10980.61,11141.27,57.28969136
1.60E+12,2020-09-19 10:00,BTCUSD,10955,10991,10942.79,10991,7.50854985
1.60E+12,2020-09-19 9:00,BTCUSD,10936.18,10966.61,10929.57,10955,1.506828157
1.60E+12,2020-09-19 8:00,BTCUSD,10911.98,10936.18,10896.15,10936.18,6.999977396
1.60E+12,2020-09-19 7:00,BTCUSD,10946.95,10953.36,10910.63,10911.98,3.84485812
1.60E+12,2020-09-19 6:00,BTCUSD,10937.83,10958.65,10935.58,10946.95,13.90699438
1.60E+12,2020-09-19 5:00,BTCUSD,10971.94,10981.22,10929.42,10937.83,9.151043486
1.60E+12,2020-09-19 4:00,BTCUSD,10978.68,10985.76,10961.27,10971.94,6.737311103
1.60E+12,2020-09-19 3:00,BTCUSD,10982.23,10993.02,10959.28,10978.68,13.09448891
1.60E+12,2020-09-19 2:00,BTCUSD,10952,10982.23,10952,10982.23,23.10744226
1.60E+12,2020-09-19 1:00,BTCUSD,10978.26,10980.46,10947.31,10952,13.94061429
1.60E+12,2020-09-19 0:00,BTCUSD,10937.65,10988.63,10937.65,10978.26,29.72457881
1.60E+12,2020-09-18 23:00,BTCUSD,10936.44,10948.4,10900,10937.65,52.08487968
1.60E+12,2020-09-18 22:00,BTCUSD,10952.89,10957.85,10929.05,10936.44,50.16526893
1.60E+12,2020-09-18 21:00,BTCUSD,10892.16,10952.89,10886.87,10952.89,61.05143019
1.60E+12,2020-09-18 20:00,BTCUSD,10873.53,10907.67,10854.55,10892.16,58.40039099
1.60E+12,2020-09-18 19:00,BTCUSD,10868.99,10887.26,10843,10873.53,66.82526598
1.60E+12,2020-09-18 18:00,BTCUSD,10840.26,10884.4,10821,10868.99,75.83669883
1.60E+12,2020-09-18 17:00,BTCUSD,10888.29,10899.62,10817.83,10840.26,55.92645266
1.60E+12,2020-09-18 16:00,BTCUSD,10903.77,10906.24,10838.29,10888.29,70.42017716
1.60E+12,2020-09-18 15:00,BTCUSD,10954.05,10954.05,10878.48,10903.77,42.21697047
1.60E+12,2020-09-18 14:00,BTCUSD,10918.75,10960.92,10918,10954.05,35.98182107
1.60E+12,2020-09-18 13:00,BTCUSD,10989.83,11006.66,10911.22,10918.75,51.13256212
1.60E+12,2020-09-18 12:00,BTCUSD,10973.28,10998.26,10956.8,10989.83,31.36732074
1.60E+12,2020-09-18 11:00,BTCUSD,10980.13,11006.47,10969.51,10973.28,20.04941917
1.60E+12,2020-09-18 10:00,BTCUSD,11010.85,11020.05,10979.3,10980.13,26.95230017
1.60E+12,2020-09-18 9:00,BTCUSD,10964.28,11040.38,10959.96,11010.85,33.64930549
1.60E+12,2020-09-18 8:00,BTCUSD,10961.21,10968.06,10932.44,10964.28,44.89447776
1.60E+12,2020-09-18 7:00,BTCUSD,10970.84,10972.66,10950,10961.21,22.11469183
1.60E+12,2020-09-18 6:00,BTCUSD,10931.32,10984.94,10909.01,10970.84,99.07408531
1.60E+12,2020-09-18 5:00,BTCUSD,10910.27,10931.32,10895.6,10931.32,18.44997388
1.60E+12,2020-09-18 4:00,BTCUSD,10935.43,10935.43,10888.86,10910.27,19.38164511
1.60E+12,2020-09-18 3:00,BTCUSD,10926.98,10942.4,10924.4,10935.43,6.514325043
1.60E+12,2020-09-18 2:00,BTCUSD,10906.31,10937,10906.31,10926.98,20.93964859
1.60E+12,2020-09-18 1:00,BTCUSD,10910.41,10936.69,10900.55,10906.31,120.8058589
1.60E+12,2020-09-18 0:00,BTCUSD,10950.75,10967.77,10890,10910.41,46.36716669
1.60E+12,2020-09-17 23:00,BTCUSD,10923.8,10951.29,10923.26,10950.75,29.98277816
1.60E+12,2020-09-17 22:00,BTCUSD,10969.22,10974.04,10912.1,10923.8,33.06525026
1.60E+12,2020-09-17 21:00,BTCUSD,10937.93,10981.55,10931.95,10969.22,90.03608332
1.60E+12,2020-09-17 20:00,BTCUSD,10928.71,10949.17,10920.47,10937.93,77.02057491
1.60E+12,2020-09-17 19:00,BTCUSD,10907.69,10936.37,10897.1,10928.71,75.0287719
1.60E+12,2020-09-17 18:00,BTCUSD,10870.69,10925.03,10870.69,10907.69,102.0136261
1.60E+12,2020-09-17 17:00,BTCUSD,10849.08,10878.97,10844.86,10870.69,60.83767995
1.60E+12,2020-09-17 16:00,BTCUSD,10839.62,10858.02,10802.1,10849.08,63.34361836
1.60E+12,2020-09-17 15:00,BTCUSD,10839.52,10879.49,10839.52,10839.62,63.69079415
1.60E+12,2020-09-17 14:00,BTCUSD,10819.45,10872.83,10761.59,10839.52,232.2283723
1.60E+12,2020-09-17 13:00,BTCUSD,10815,10821.84,10746.8,10819.45,191.7412384
1.60E+12,2020-09-17 12:00,BTCUSD,10886.45,10890.54,10815,10815,48.00923771
1.60E+12,2020-09-17 11:00,BTCUSD,10827.75,10888.11,10804.96,10886.45,16.42062071
1.60E+12,2020-09-17 10:00,BTCUSD,10888.7,10888.7,10785.31,10827.75,54.81444003
1.60E+12,2020-09-17 9:00,BTCUSD,10878.79,10899.1,10863.14,10888.7,13.488685
1.60E+12,2020-09-17 8:00,BTCUSD,10894.39,10915.65,10865.59,10878.79,17.85323017
1.60E+12,2020-09-17 7:00,BTCUSD,10869.6,10901.23,10853.83,10894.39,33.03979
1.60E+12,2020-09-17 6:00,BTCUSD,10918.29,10935.51,10863.11,10869.6,19.64279552
1.60E+12,2020-09-17 5:00,BTCUSD,10910.9,10937.95,10896.85,10918.29,23.53559154
1.60E+12,2020-09-17 4:00,BTCUSD,10872.99,10916.91,10847.45,10910.9,36.8925035
1.60E+12,2020-09-17 3:00,BTCUSD,10938.58,10941.44,10871.35,10872.99,58.85679254
1.60E+12,2020-09-17 2:00,BTCUSD,10962.55,10965.73,10912.46,10938.58,20.6149921
1.60E+12,2020-09-17 1:00,BTCUSD,11002.61,11037.4,10962.55,10962.55,22.84372247
1.60E+12,2020-09-17 0:00,BTCUSD,10959.26,11048.8,10935.86,11002.61,74.85027642
1.60E+12,2020-09-16 23:00,BTCUSD,11027.95,11037.95,10947.36,10959.26,48.87467259
1.60E+12,2020-09-16 22:00,BTCUSD,11024.07,11047.73,10999,11027.95,28.4017697
1.60E+12,2020-09-16 21:00,BTCUSD,11000.98,11039.47,10975.4,11024.07,57.6103884
1.60E+12,2020-09-16 20:00,BTCUSD,10983,11055.86,10982.26,11000.98,64.99887765
1.60E+12,2020-09-16 19:00,BTCUSD,11016.86,11027.82,10960.38,10983,85.02010694
1.60E+12,2020-09-16 18:00,BTCUSD,11050.51,11094.83,10973.34,11016.86,103.9360758
1.60E+12,2020-09-16 17:00,BTCUSD,11082.14,11083.31,11013.32,11050.51,87.23128416
1.60E+12,2020-09-16 16:00,BTCUSD,11003,11101,10991.96,11082.14,126.2787152
1.60E+12,2020-09-16 15:00,BTCUSD,10896.48,11027,10893.39,11003,142.5318152
1.60E+12,2020-09-16 14:00,BTCUSD,10917.75,10944.14,10868.8,10896.48,49.792265
1.60E+12,2020-09-16 13:00,BTCUSD,10935.37,10959.74,10897.91,10917.75,55.9008594
1.60E+12,2020-09-16 12:00,BTCUSD,10902.82,10961.13,10871.72,10935.37,43.97476082
1.60E+12,2020-09-16 11:00,BTCUSD,10848.22,10919,10848.22,10902.82,16.76888256
1.60E+12,2020-09-16 10:00,BTCUSD,10873.2,10923.06,10831.21,10848.22,9.853505413
1.60E+12,2020-09-16 9:00,BTCUSD,10902.47,10909.48,10857.96,10873.2,18.76675855
1.60E+12,2020-09-16 8:00,BTCUSD,10926.44,10937.59,10877.86,10902.47,34.31680974
1.60E+12,2020-09-16 7:00,BTCUSD,10841.59,10950,10827.88,10926.44,37.14068237
1.60E+12,2020-09-16 6:00,BTCUSD,10785.24,10852.77,10770,10841.59,27.91524012
1.60E+12,2020-09-16 5:00,BTCUSD,10795.25,10825.86,10770.54,10785.24,24.87568376
1.60E+12,2020-09-16 4:00,BTCUSD,10778.31,10820.3,10766.79,10795.25,60.42520307
1.60E+12,2020-09-16 3:00,BTCUSD,10740.45,10778.31,10720.03,10778.31,15.94492779
1.60E+12,2020-09-16 2:00,BTCUSD,10743.25,10745,10701.74,10740.45,17.74554515
1.60E+12,2020-09-16 1:00,BTCUSD,10721.2,10754.77,10674.89,10743.25,58.15798111
1.60E+12,2020-09-16 0:00,BTCUSD,10787.96,10796.93,10667.79,10721.2,95.64998294
1.60E+12,2020-09-15 23:00,BTCUSD,10773.85,10802.17,10765.34,10787.96,70.23681378
1.60E+12,2020-09-15 22:00,BTCUSD,10874.67,10877.69,10750.53,10773.85,107.5778205
1.60E+12,2020-09-15 21:00,BTCUSD,10875.81,10890,10825,10874.67,41.63682542
1.60E+12,2020-09-15 20:00,BTCUSD,10789.59,10876.06,10773.06,10875.81,94.68090252
1.60E+12,2020-09-15 19:00,BTCUSD,10790.94,10791.28,10754.45,10789.59,73.63639928
1.60E+12,2020-09-15 18:00,BTCUSD,10804.05,10818.88,10757.51,10790.94,82.03677569
1.60E+12,2020-09-15 17:00,BTCUSD,10789.99,10823.6,10749.2,10804.05,151.3764598
1.60E+12,2020-09-15 16:00,BTCUSD,10796.73,10833,10706,10789.99,92.31416348
1.60E+12,2020-09-15 15:00,BTCUSD,10773.83,10819.29,10758.99,10796.73,61.18103312
1.60E+12,2020-09-15 14:00,BTCUSD,10842.72,10887.73,10747.3,10773.83,196.6546411
1.60E+12,2020-09-15 13:00,BTCUSD,10920.02,10924.42,10839.23,10842.72,76.2622134
1.60E+12,2020-09-15 12:00,BTCUSD,10836.36,10935.25,10834.55,10920.02,93.58743855
1.60E+12,2020-09-15 11:00,BTCUSD,10839.02,10873.87,10788.3,10836.36,23.46470709
1.60E+12,2020-09-15 10:00,BTCUSD,10700,10865.64,10674.15,10839.02,35.26550866
1.60E+12,2020-09-15 9:00,BTCUSD,10641.52,10703.42,10627.39,10700,22.39231448
1.60E+12,2020-09-15 8:00,BTCUSD,10750.48,10765.72,10620,10641.52,58.72404366
1.60E+12,2020-09-15 7:00,BTCUSD,10740.27,10765.85,10713.2,10750.48,90.26626924
1.60E+12,2020-09-15 6:00,BTCUSD,10751.22,10751.22,10708.23,10740.27,19.86272189
1.60E+12,2020-09-15 5:00,BTCUSD,10738.25,10769.3,10719.15,10751.22,7.518933966
1.60E+12,2020-09-15 4:00,BTCUSD,10761.95,10788.17,10721.32,10738.25,18.98534576
1.60E+12,2020-09-15 3:00,BTCUSD,10759.87,10783,10749.56,10761.95,35.42233588
1.60E+12,2020-09-15 2:00,BTCUSD,10723.1,10830,10707.68,10759.87,80.5139857
1.60E+12,2020-09-15 1:00,BTCUSD,10684.96,10732.77,10662.41,10723.1,30.61736143
1.60E+12,2020-09-15 0:00,BTCUSD,10684.06,10710.11,10661.33,10684.96,39.1994499
1.60E+12,2020-09-14 23:00,BTCUSD,10663.58,10693.52,10628.64,10684.06,31.80394392
1.60E+12,2020-09-14 22:00,BTCUSD,10724.8,10755.09,10650,10663.58,142.1507861
1.60E+12,2020-09-14 21:00,BTCUSD,10695.99,10724.8,10682.09,10724.8,41.99865055
1.60E+12,2020-09-14 20:00,BTCUSD,10675.15,10718.06,10661.01,10695.99,76.14771569
1.60E+12,2020-09-14 19:00,BTCUSD,10684.56,10703.08,10669.07,10675.15,65.96536738
1.60E+12,2020-09-14 18:00,BTCUSD,10694.79,10708.13,10658.17,10684.56,101.9394954
1.60E+12,2020-09-14 17:00,BTCUSD,10732.65,10750.81,10681.41,10694.79,106.146087
1.60E+12,2020-09-14 16:00,BTCUSD,10711.2,10760,10665.95,10732.65,207.1295495
1.60E+12,2020-09-14 15:00,BTCUSD,10637.81,10712.99,10637.81,10711.2,89.2121462
1.60E+12,2020-09-14 14:00,BTCUSD,10650.57,10697.9,10610.7,10637.81,163.8954522
1.60E+12,2020-09-14 13:00,BTCUSD,10510.8,10666.66,10509.42,10650.57,156.7110619
1.60E+12,2020-09-14 12:00,BTCUSD,10473.51,10517.29,10457.26,10510.8,50.67050051
1.60E+12,2020-09-14 11:00,BTCUSD,10417.8,10478.43,10401.1,10473.51,30.63621304
1.60E+12,2020-09-14 10:00,BTCUSD,10373.52,10437.67,10373.52,10417.8,40.79687668
1.60E+12,2020-09-14 9:00,BTCUSD,10363.29,10375.83,10329.92,10373.52,30.1784577
1.60E+12,2020-09-14 8:00,BTCUSD,10403.36,10454.08,10361.01,10363.29,192.8550195
1.60E+12,2020-09-14 7:00,BTCUSD,10362.76,10403.36,10357.95,10403.36,22.61308823
1.60E+12,2020-09-14 6:00,BTCUSD,10350.19,10378.09,10349.1,10362.76,34.54421773
1.60E+12,2020-09-14 5:00,BTCUSD,10354.07,10363.94,10326.52,10350.19,12.69510582
1.60E+12,2020-09-14 4:00,BTCUSD,10363.86,10366.39,10325,10354.07,16.42727372
1.60E+12,2020-09-14 3:00,BTCUSD,10365.01,10371.48,10342.9,10363.86,21.8209662
1.60E+12,2020-09-14 2:00,BTCUSD,10324.45,10376.47,10324.45,10365.01,44.48274744
1.60E+12,2020-09-14 1:00,BTCUSD,10280.76,10324.45,10280.76,10324.45,23.85678417
1.60E+12,2020-09-14 0:00,BTCUSD,10340.76,10340.76,10257.26,10280.76,12.93027037
