Timestamp,Date,Symbol,Open,High,Low,Close,Volume_(BTC)
1.61E+12,2020-12-30 9:00,BTCUSD,27719.04,27867.63,27342.74,27841.79,81.17858507
1.61E+12,2020-12-30 8:00,BTCUSD,28363.61,28547.66,27555,27719.04,113.155478
1.61E+12,2020-12-30 7:00,BTCUSD,28379.58,28569.69,28264.86,28363.61,37.85540704
1.61E+12,2020-12-30 6:00,BTCUSD,28015.36,28565,27936.63,28379.58,126.5273611
1.61E+12,2020-12-30 5:00,BTCUSD,27899.28,28124.07,27812,28015.36,52.38526603
1.61E+12,2020-12-30 4:00,BTCUSD,28036.65,28158.2,27719.47,27899.28,47.47332459
1.61E+12,2020-12-30 3:00,BTCUSD,27983.23,28250,27786.78,28036.65,166.2062981
1.61E+12,2020-12-30 2:00,BTCUSD,27607.08,28017.35,27490.49,27983.23,135.9444173
1.61E+12,2020-12-30 1:00,BTCUSD,27625.8,27712.02,27500,27607.08,65.91300564
1.61E+12,2020-12-30 0:00,BTCUSD,27368.9,27843.21,27368.9,27625.8,231.6325072
1.61E+12,2020-12-29 23:00,BTCUSD,27040.74,27400,26944.17,27368.9,99.46596932
1.61E+12,2020-12-29 22:00,BTCUSD,26909.3,27115.73,26904.01,27040.74,65.99133679
1.61E+12,2020-12-29 21:00,BTCUSD,26978.79,27183.59,26827,26909.3,274.0018199
1.61E+12,2020-12-29 20:00,BTCUSD,26888.96,26993.37,26781.95,26978.79,139.3819331
1.61E+12,2020-12-29 19:00,BTCUSD,26592.7,26917.47,26529.11,26888.96,153.8338057
1.61E+12,2020-12-29 18:00,BTCUSD,26612.4,26727,26560.88,26592.7,68.58788336
1.61E+12,2020-12-29 17:00,BTCUSD,26403.57,26616.49,26218.75,26612.4,89.1363183
1.61E+12,2020-12-29 16:00,BTCUSD,26595.81,26595.81,26200,26403.57,179.1314063
1.61E+12,2020-12-29 15:00,BTCUSD,26626.47,26726.06,26413.77,26595.81,118.4840195
1.61E+12,2020-12-29 14:00,BTCUSD,26859.82,26873.11,26584.67,26626.47,94.23220628
1.61E+12,2020-12-29 13:00,BTCUSD,26865.69,26953.75,26700.29,26859.82,38.20313964
1.61E+12,2020-12-29 12:00,BTCUSD,26843.47,27060.52,26812.84,26865.69,61.18319381
1.61E+12,2020-12-29 11:00,BTCUSD,26718.8,26855.52,26536.79,26843.47,49.77007025
1.61E+12,2020-12-29 10:00,BTCUSD,26580,26830.65,26564.26,26718.8,38.07883482
1.61E+12,2020-12-29 9:00,BTCUSD,26623.49,26717,26517.81,26580,34.17053929
1.61E+12,2020-12-29 8:00,BTCUSD,26374.23,26727.21,26373.16,26623.49,66.93694848
1.61E+12,2020-12-29 7:00,BTCUSD,26341.95,26424.73,26112.41,26374.23,33.09280997
1.61E+12,2020-12-29 6:00,BTCUSD,26421.34,26490,26235.42,26341.95,60.90627784
1.61E+12,2020-12-29 5:00,BTCUSD,26446.52,26462.63,25847,26421.34,138.2436846
1.61E+12,2020-12-29 4:00,BTCUSD,26412.52,26555.33,26157,26446.52,96.17688211
1.61E+12,2020-12-29 3:00,BTCUSD,26832.99,26832.99,26400,26412.52,65.21406993
1.61E+12,2020-12-29 2:00,BTCUSD,26812.74,26917.2,26699,26832.99,89.24673662
1.61E+12,2020-12-29 1:00,BTCUSD,26784.23,26824.51,26618,26812.74,125.1839996
1.61E+12,2020-12-29 0:00,BTCUSD,27044.13,27076.94,26708.47,26784.23,126.0482124
1.61E+12,2020-12-28 23:00,BTCUSD,26870.89,27130.38,26804.35,27044.13,155.1597308
1.61E+12,2020-12-28 22:00,BTCUSD,26609.7,26912.02,26416.86,26870.89,141.1668103
1.61E+12,2020-12-28 21:00,BTCUSD,26837.01,26932.81,26600,26609.7,112.710727
1.61E+12,2020-12-28 20:00,BTCUSD,26977.27,27071.7,26655,26837.01,132.6920735
1.61E+12,2020-12-28 19:00,BTCUSD,26992.67,27155.03,26915.67,26977.27,76.25425074
1.61E+12,2020-12-28 18:00,BTCUSD,27130.34,27208.45,26875.62,26992.67,140.5532964
1.61E+12,2020-12-28 17:00,BTCUSD,27042.92,27220.02,27002.45,27130.34,89.77542475
1.61E+12,2020-12-28 16:00,BTCUSD,26887.38,27157.28,26700,27042.92,121.4982006
1.61E+12,2020-12-28 15:00,BTCUSD,27245.54,27305.86,26795.69,26887.38,141.6298056
1.61E+12,2020-12-28 14:00,BTCUSD,27230.84,27330.63,27136.33,27245.54,245.4228634
1.61E+12,2020-12-28 13:00,BTCUSD,27053.16,27487.23,27053.16,27230.84,81.43319735
1.61E+12,2020-12-28 12:00,BTCUSD,26826.72,27109.74,26690.17,27053.16,39.9740346
1.61E+12,2020-12-28 11:00,BTCUSD,26689.73,26848.54,26575.98,26826.72,17.91593127
1.61E+12,2020-12-28 10:00,BTCUSD,26779.01,26888,26550,26689.73,9.497025924
1.61E+12,2020-12-28 9:00,BTCUSD,26892.82,26958.7,26731.53,26779.01,7.865547638
1.61E+12,2020-12-28 8:00,BTCUSD,26991.59,27028.86,26674.75,26892.82,36.11072501
1.61E+12,2020-12-28 7:00,BTCUSD,27034.46,27183.88,26983.15,26991.59,33.11909178
1.61E+12,2020-12-28 6:00,BTCUSD,26938.7,27078.04,26836.96,27034.46,22.32029626
1.61E+12,2020-12-28 5:00,BTCUSD,26838.92,27143.73,26810.71,26938.7,25.7158719
1.61E+12,2020-12-28 4:00,BTCUSD,27279.54,27292.63,26835.62,26838.92,45.94730018
1.61E+12,2020-12-28 3:00,BTCUSD,27073.58,27280.9,26894.59,27279.54,38.03329687
1.61E+12,2020-12-28 2:00,BTCUSD,27049.86,27143.77,26901.65,27073.58,30.15715786
1.61E+12,2020-12-28 1:00,BTCUSD,26868.86,27333.31,26776.33,27049.86,109.5629454
1.61E+12,2020-12-28 0:00,BTCUSD,26266.84,26957.03,26088,26868.86,65.98559117
1.61E+12,2020-12-27 23:00,BTCUSD,26479.79,26697.7,26218.22,26266.84,77.24381387
1.61E+12,2020-12-27 22:00,BTCUSD,26391.91,26654.78,26244.77,26479.79,104.4712225
1.61E+12,2020-12-27 21:00,BTCUSD,26169.81,26449.24,25792.41,26391.91,234.9846158
1.61E+12,2020-12-27 20:00,BTCUSD,27068.01,27068.01,26079.26,26169.81,181.7593051
1.61E+12,2020-12-27 19:00,BTCUSD,27026.56,27265,26951.07,27068.01,48.31231287
1.61E+12,2020-12-27 18:00,BTCUSD,26770.22,27027.63,26550,27026.56,37.91261427
1.61E+12,2020-12-27 17:00,BTCUSD,27036.62,27047.08,26641.53,26770.22,62.54680954
1.61E+12,2020-12-27 16:00,BTCUSD,27336.69,27461.96,26591.17,27036.62,125.7235734
1.61E+12,2020-12-27 15:00,BTCUSD,27295.12,27461.86,27000,27336.69,49.15193034
1.61E+12,2020-12-27 14:00,BTCUSD,27502.7,27745,27225.17,27295.12,85.59666362
1.61E+12,2020-12-27 13:00,BTCUSD,27198.99,27565.58,27007.92,27502.7,90.32902589
1.61E+12,2020-12-27 12:00,BTCUSD,27618.82,27618.82,26509.75,27198.99,225.3540963
1.61E+12,2020-12-27 11:00,BTCUSD,27820.99,28395,26928.61,27618.82,280.0677097
1.61E+12,2020-12-27 10:00,BTCUSD,27807.61,27853.88,27680.5,27820.99,25.80140122
1.61E+12,2020-12-27 9:00,BTCUSD,27456.07,27818.69,27201.36,27807.61,63.39703092
1.61E+12,2020-12-27 8:00,BTCUSD,27611.65,27929.41,27388.7,27456.07,159.9051905
1.61E+12,2020-12-27 7:00,BTCUSD,27620.94,27753,27440.46,27611.65,151.0347636
1.61E+12,2020-12-27 6:00,BTCUSD,26895.49,27727.23,26891.53,27620.94,211.6776571
1.61E+12,2020-12-27 5:00,BTCUSD,26738.68,26922.29,26699.81,26895.49,26.41071428
1.61E+12,2020-12-27 4:00,BTCUSD,26573.88,26827.98,26573.88,26738.68,39.22173785
1.61E+12,2020-12-27 3:00,BTCUSD,26570.99,26636.41,26425.98,26573.88,47.7607985
1.61E+12,2020-12-27 2:00,BTCUSD,26635.1,26856.51,26505.29,26570.99,48.02283804
1.61E+12,2020-12-27 1:00,BTCUSD,26751.44,26940,26528.83,26635.1,106.3159802
1.61E+12,2020-12-27 0:00,BTCUSD,26453.06,26849.48,26453.06,26751.44,90.46778306
1.61E+12,2020-12-26 23:00,BTCUSD,26398.69,26647.15,26348.58,26453.06,53.71558201
1.61E+12,2020-12-26 22:00,BTCUSD,26699.88,26788.34,25983.25,26398.69,180.7954572
1.61E+12,2020-12-26 21:00,BTCUSD,26436.72,26832.85,26280.49,26699.88,215.9323377
1.61E+12,2020-12-26 20:00,BTCUSD,25938.17,26456.51,25821.87,26436.72,145.8162356
1.61E+12,2020-12-26 19:00,BTCUSD,25632.32,25938.17,25577.94,25938.17,34.72695028
1.61E+12,2020-12-26 18:00,BTCUSD,25778.81,25850,25593.79,25632.32,64.81661171
1.61E+12,2020-12-26 17:00,BTCUSD,25866.28,25987.38,25661.05,25778.81,92.56152029
1.61E+12,2020-12-26 16:00,BTCUSD,25602.35,25916,25559.51,25866.28,135.5353372
1.61E+12,2020-12-26 15:00,BTCUSD,25381.44,25670.99,25333.37,25602.35,171.8460526
1.61E+12,2020-12-26 14:00,BTCUSD,24942.97,25420,24821.88,25381.44,167.5878131
1.61E+12,2020-12-26 13:00,BTCUSD,24904.81,24975.71,24820.1,24942.97,22.03048789
1.61E+12,2020-12-26 12:00,BTCUSD,24832.88,24923.94,24735.96,24904.81,18.54992462
1.61E+12,2020-12-26 11:00,BTCUSD,24721.04,24867.27,24702.38,24832.88,18.08528405
1.61E+12,2020-12-26 10:00,BTCUSD,24873.74,24907.36,24575,24721.04,11.66433754
1.61E+12,2020-12-26 9:00,BTCUSD,24910.49,24910.49,24720,24873.74,10.81257888
1.61E+12,2020-12-26 8:00,BTCUSD,24793.48,24982.22,24764.84,24910.49,16.45986848
1.61E+12,2020-12-26 7:00,BTCUSD,24837.43,24949.99,24731.47,24793.48,9.867827919
1.61E+12,2020-12-26 6:00,BTCUSD,24715.99,24862,24662.5,24837.43,18.34213406
1.61E+12,2020-12-26 5:00,BTCUSD,24816,24847.53,24667.5,24715.99,26.05402576
1.61E+12,2020-12-26 4:00,BTCUSD,24930.31,24930.31,24752.83,24816,38.20324264
1.61E+12,2020-12-26 3:00,BTCUSD,24830.27,25029,24820.26,24930.31,151.1789245
1.61E+12,2020-12-26 2:00,BTCUSD,24916.9,24962.84,24775,24830.27,99.42480782
1.61E+12,2020-12-26 1:00,BTCUSD,24608.13,24916.9,24500,24916.9,72.3370497
1.61E+12,2020-12-26 0:00,BTCUSD,24713.97,24775.72,24534.07,24608.13,40.98694071
1.61E+12,2020-12-25 23:00,BTCUSD,24587.14,24777,24510.44,24713.97,56.80311667
1.61E+12,2020-12-25 22:00,BTCUSD,24420.51,24640,24354.8,24587.14,52.49247367
1.61E+12,2020-12-25 21:00,BTCUSD,24454.93,24465.13,24206.56,24420.51,22.72746706
1.61E+12,2020-12-25 20:00,BTCUSD,24449.02,24497.71,24342.9,24454.93,51.38571268
1.61E+12,2020-12-25 19:00,BTCUSD,24356.64,24531.08,24302.28,24449.02,51.09970804
1.61E+12,2020-12-25 18:00,BTCUSD,24201.7,24428.42,24140.84,24356.64,36.88443631
1.61E+12,2020-12-25 17:00,BTCUSD,24052.48,24245.41,24000,24201.7,36.75384712
1.61E+12,2020-12-25 16:00,BTCUSD,24031.6,24302.67,24018.74,24052.48,44.93979436
1.61E+12,2020-12-25 15:00,BTCUSD,24071.31,24201.58,23955.92,24031.6,43.16325013
1.61E+12,2020-12-25 14:00,BTCUSD,24502.31,24532.78,23831.02,24071.31,117.8458963
1.61E+12,2020-12-25 13:00,BTCUSD,24342.96,24555.28,24326.14,24502.31,68.45140512
1.61E+12,2020-12-25 12:00,BTCUSD,24554.13,24582.19,24342.62,24342.96,37.43417214
1.61E+12,2020-12-25 11:00,BTCUSD,23972.32,24663.99,23908.25,24554.13,339.1676966
1.61E+12,2020-12-25 10:00,BTCUSD,23919.03,23999,23735.39,23972.32,107.5493153
1.61E+12,2020-12-25 9:00,BTCUSD,23683.69,23951,23668.84,23919.03,87.82744869
1.61E+12,2020-12-25 8:00,BTCUSD,23646.66,23878,23607.6,23683.69,71.9299479
1.61E+12,2020-12-25 7:00,BTCUSD,23628.51,23677.37,23520.59,23646.66,212.333298
1.61E+12,2020-12-25 6:00,BTCUSD,23597.98,23670.9,23545.86,23628.51,42.5164564
1.61E+12,2020-12-25 5:00,BTCUSD,23590.94,23630,23521.14,23597.98,30.21749114
1.61E+12,2020-12-25 4:00,BTCUSD,23473.44,23607.89,23448.64,23590.94,11.096904
1.61E+12,2020-12-25 3:00,BTCUSD,23470.91,23547.99,23432.37,23473.44,21.39765783
1.61E+12,2020-12-25 2:00,BTCUSD,23608.76,23611.47,23455.2,23470.91,48.81959331
1.61E+12,2020-12-25 1:00,BTCUSD,23630.64,23655,23552.56,23608.76,14.14015042
1.61E+12,2020-12-25 0:00,BTCUSD,23738.23,23800,23559.59,23630.64,49.11178565
1.61E+12,2020-12-24 23:00,BTCUSD,23689.1,23800,23623.5,23738.23,92.73680443
1.61E+12,2020-12-24 22:00,BTCUSD,23423.66,23738.33,23390.53,23689.1,42.83353317
1.61E+12,2020-12-24 21:00,BTCUSD,23528.44,23565.82,23380.67,23423.66,57.38105113
1.61E+12,2020-12-24 20:00,BTCUSD,23315.23,23568.42,23270.89,23528.44,57.31971047
1.61E+12,2020-12-24 19:00,BTCUSD,23327.16,23410.9,23274.72,23315.23,37.88742067
1.61E+12,2020-12-24 18:00,BTCUSD,23388.56,23437.43,23300,23327.16,21.6095064
1.61E+12,2020-12-24 17:00,BTCUSD,23228.9,23466.77,23183.03,23388.56,206.4475082
1.61E+12,2020-12-24 16:00,BTCUSD,23240.71,23350.4,23119.07,23228.9,132.93485
1.61E+12,2020-12-24 15:00,BTCUSD,23221.48,23275.67,23060.64,23240.71,234.8917682
1.61E+12,2020-12-24 14:00,BTCUSD,23394.63,23436.73,23173.58,23221.48,82.22181407
1.61E+12,2020-12-24 13:00,BTCUSD,23223.6,23408.38,23149.91,23394.63,59.03577336
1.61E+12,2020-12-24 12:00,BTCUSD,23218.81,23288.95,23034.54,23223.6,20.66969444
1.61E+12,2020-12-24 11:00,BTCUSD,23139.71,23277.32,23057.97,23218.81,5.211178957
1.61E+12,2020-12-24 10:00,BTCUSD,23349.18,23349.18,23133.79,23139.71,3.96244595
1.61E+12,2020-12-24 9:00,BTCUSD,23430.47,23447.16,23253.79,23349.18,12.57074502
1.61E+12,2020-12-24 8:00,BTCUSD,23167.73,23476.28,23068.2,23430.47,37.3200582
1.61E+12,2020-12-24 7:00,BTCUSD,22944.68,23217.2,22829.32,23167.73,17.36779031
1.61E+12,2020-12-24 6:00,BTCUSD,23064.73,23146.32,22887.26,22944.68,19.52166002
1.61E+12,2020-12-24 5:00,BTCUSD,23040.13,23147.77,22918.18,23064.73,80.38231372
1.61E+12,2020-12-24 4:00,BTCUSD,22883.53,23045.15,22807.94,23040.13,43.61888937
1.61E+12,2020-12-24 3:00,BTCUSD,22770.4,22988.37,22715.75,22883.53,96.87539305
1.61E+12,2020-12-24 2:00,BTCUSD,23213.86,23241.3,22756.24,22770.4,45.21303472
1.61E+12,2020-12-24 1:00,BTCUSD,23084.88,23222.2,22867.91,23213.86,45.57523282
1.61E+12,2020-12-24 0:00,BTCUSD,23237.1,23256.72,22800.01,23084.88,105.4859741
1.61E+12,2020-12-23 23:00,BTCUSD,23266.6,23477,23173.58,23237.1,114.4151594
1.61E+12,2020-12-23 22:00,BTCUSD,23305.79,23395.55,22625.95,23266.6,368.1696061
1.61E+12,2020-12-23 21:00,BTCUSD,23487.23,23513.83,23154.67,23305.79,178.2830117
1.61E+12,2020-12-23 20:00,BTCUSD,23544.15,23630.13,23407.8,23487.23,280.4769263
1.61E+12,2020-12-23 19:00,BTCUSD,23614.34,23614.34,23497.41,23544.15,193.4546494
1.61E+12,2020-12-23 18:00,BTCUSD,23594.06,23681.64,23552.71,23614.34,141.9836055
1.61E+12,2020-12-23 17:00,BTCUSD,23406.95,23665,23357.59,23594.06,181.1186726
1.61E+12,2020-12-23 16:00,BTCUSD,23463.43,23652.99,23385.4,23406.95,79.87905563
1.61E+12,2020-12-23 15:00,BTCUSD,23754.23,23898.2,23345.33,23463.43,142.3207517
1.61E+12,2020-12-23 14:00,BTCUSD,23620.98,23831.79,23533.96,23754.23,94.8152005
1.61E+12,2020-12-23 13:00,BTCUSD,23844.89,24094.4,23462.97,23620.98,247.2375448
1.61E+12,2020-12-23 12:00,BTCUSD,23091.65,23861.8,22939.01,23844.89,88.13067501
1.61E+12,2020-12-23 11:00,BTCUSD,23427.57,23472.15,22804.01,23091.65,263.5025615
1.61E+12,2020-12-23 10:00,BTCUSD,23640.99,23728.6,23394.97,23427.57,21.78870904
1.61E+12,2020-12-23 9:00,BTCUSD,23500.75,23665.6,23422.95,23640.99,8.008877195
1.61E+12,2020-12-23 8:00,BTCUSD,23564.07,23671.58,23449.03,23500.75,48.01184282
1.61E+12,2020-12-23 7:00,BTCUSD,23480.91,23629.82,23323.38,23564.07,34.56094603
1.61E+12,2020-12-23 6:00,BTCUSD,23519.18,23593.39,23426.89,23480.91,48.37166001
1.61E+12,2020-12-23 5:00,BTCUSD,23442.71,23521.36,23335.95,23519.18,68.87522883
1.61E+12,2020-12-23 4:00,BTCUSD,23691.25,23706.18,23394.94,23442.71,68.53643393
1.61E+12,2020-12-23 3:00,BTCUSD,23637.26,23788.99,23615.9,23691.25,20.59688376
1.61E+12,2020-12-23 2:00,BTCUSD,23701.44,23741.13,23565.83,23637.26,43.04383016
1.61E+12,2020-12-23 1:00,BTCUSD,23993.5,24064.91,23650,23701.44,151.8544528
1.61E+12,2020-12-23 0:00,BTCUSD,23850,24023.05,23736.44,23993.5,299.5585978
1.61E+12,2020-12-22 23:00,BTCUSD,23754.83,23853.86,23639.03,23850,325.2620095
1.61E+12,2020-12-22 22:00,BTCUSD,23449.84,23777.66,23351.35,23754.83,76.0405552
1.61E+12,2020-12-22 21:00,BTCUSD,23447.39,23540,23332.15,23449.84,80.05619603
1.61E+12,2020-12-22 20:00,BTCUSD,23419.32,23463.86,23295.9,23447.39,50.58131727
1.61E+12,2020-12-22 19:00,BTCUSD,23437.83,23528.96,23332.51,23419.32,112.8719909
1.61E+12,2020-12-22 18:00,BTCUSD,23345.99,23528.04,23345.99,23437.83,61.96865169
1.61E+12,2020-12-22 17:00,BTCUSD,23356.79,23449.89,23242.6,23345.99,48.36482772
1.61E+12,2020-12-22 16:00,BTCUSD,23369.88,23450,23241.6,23356.79,72.29564639
1.61E+12,2020-12-22 15:00,BTCUSD,23446.66,23626.87,23320.01,23369.88,115.2669927
1.61E+12,2020-12-22 14:00,BTCUSD,23498.55,23650.69,23330,23446.66,133.8156506
1.61E+12,2020-12-22 13:00,BTCUSD,23185.82,23525,23122.75,23498.55,73.18097849
1.61E+12,2020-12-22 12:00,BTCUSD,23138.09,23288.96,23069.32,23185.82,40.28028662
